# 測度論 / Measure theory
# reading	word	pos	flags
えごろふのていり	エゴロフの定理	noun
かさんかほうせい	可算加法性	noun
かそく	可測	noun-adj
かそくかんすう	可測関数	noun
かそくしゅうごう	可測集合	noun
かほうせい	加法性	noun
からておどりのかくちょうていり	カラテオドリの拡張定理	noun
かんぜんかほうぞく	完全加法族	noun
かんびそくど	完備測度	noun
がいそくど	外測度	noun
せきそくど	積測度	noun
そくど	測度	noun
そくどくうかん	測度空間	noun
たんかんすう	単関数	noun
たんちょうしゅうそくていり	単調収束定理	noun
とねりのていり	トネリの定理	noun
はーるそくど	ハール測度	noun
はーんのぶんかいていり	ハーンの分解定理	noun
びたりのひふくほだい	ヴィタリの被覆補題	noun
ふぁとうのほだい	ファトゥの補題	noun
ふへんそくど	不変測度	noun
ふーびにのていり	フビニの定理	noun
ほとんどいたるところ	ほとんど至る所	noun
ぼれるしゅうごう	ボレル集合	noun
ゆうしゅうそくていり	優収束定理	noun
らどんにこでぃむのていり	ラドン・ニコディムの定理	noun
りーすまるこふかくたにのていり	リース・マルコフ・角谷の定理	noun
りーまんせきぶん	リーマン積分	noun
るじんのていり	ルジンの定理	noun
るべーぐせきぶん	ルベーグ積分	noun
るべーぐそくど	ルベーグ測度	noun
るべーぐのびぶんていり	ルベーグの微分定理	noun
