# 関数解析 / Functional analysis
# reading	word	pos	flags
いちようゆうかいせいげんり	一様有界性原理	noun
かいしゃぞうていり	開写像定理	noun
かんびか	完備化	noun-suru
きょうさようそ	共役作用素	noun
きょくしょとつくうかん	局所凸空間	noun
こんぱくとさようそ	コンパクト作用素	noun
しゅばるつちょうかんすう	シュワルツ超関数	noun	low-confidence
じこきょうやくさようそ	自己共役作用素	noun
じゃくいそう	弱位相	noun
すぺくとる	スペクトル	noun
すぺくとるはんけい	スペクトル半径	noun
ずいはんさようそ	随伴作用素	noun
せいきちょっこうけい	正規直交系	noun
せんけいさようそ	線形作用素	noun
せんけいはんかんすう	線形汎関数	noun
そぼれふくうかん	ソボレフ空間	noun
たたみこみ	畳み込み	noun
ちょうかんすう	超関数	noun
ちょうみつぶぶんくうかん	稠密部分空間	noun
ちょっこうしゃえい	直交射影	noun
とつしゅうごう	凸集合	noun
のるむくうかん	ノルム空間	noun
はんかんすう	汎関数	noun
はんじゃくいそう	汎弱位相	noun
はんのるむ	半ノルム	noun
はーんばなっはのていり	ハーン・バナッハの定理	noun
ばなっはくうかん	バナッハ空間	noun
ひるべるとくうかん	ヒルベルト空間	noun
ふーりえきゅうすう	フーリエ級数	noun
ふーりえへんかん	フーリエ変換	noun
へいぐらふていり	閉グラフ定理	noun
ゆうかいさようそ	有界作用素	noun
らぷらすへんかん	ラプラス変換	noun
りーすのひょうげんていり	リースの表現定理	noun
れぞるべんと	レゾルベント	noun
れんぞくそうつい	連続双対	noun
